,id,year,month,day,country,state,latitude,longitude,target,weapon,casualties,injuries,total
63101,2.00E+11,1996,8,22,India,Jammu and Kashmir,33.733336,75.148983,Private Citizens & Property,Firearms,14,0,14
63234,2.00E+11,1996,9,7,India,Jammu and Kashmir,34.205141,74.349494,Unknown,Explosives/Bombs/Dynamite,0,0,0
63235,2.00E+11,1996,9,7,India,Jammu and Kashmir,33.778175,76.576171,Unknown,Explosives/Bombs/Dynamite,0,0,0
63236,2.00E+11,1996,9,7,India,Jammu and Kashmir,33.778175,76.576171,Police,Firearms,1,0,1
63237,2.00E+11,1996,9,7,India,Jammu and Kashmir,33.778175,76.576171,Private Citizens & Property,Explosives/Bombs/Dynamite,2,7,9
63238,2.00E+11,1996,9,7,India,Jammu and Kashmir,34.150954,74.645167,Unknown,Explosives/Bombs/Dynamite,0,0,0
63270,2.00E+11,1996,9,11,India,Jammu and Kashmir,33.792909,75.103907,Government (General),Explosives/Bombs/Dynamite,0,0,0
63282,2.00E+11,1996,9,12,India,Jammu and Kashmir,33.866411,74.863871,Government (General),Explosives/Bombs/Dynamite,0,0,0
63289,2.00E+11,1996,9,13,India,Jammu and Kashmir,34.083658,74.797368,Government (General),Firearms,3,5,8
63306,2.00E+11,1996,9,16,India,Jammu and Kashmir,33.733336,75.148983,Government (General),Explosives/Bombs/Dynamite,0,3,3
63307,2.00E+11,1996,9,16,India,Jammu and Kashmir,33.733336,75.148983,Government (General),Explosives/Bombs/Dynamite,0,3,3
63308,2.00E+11,1996,9,16,India,Jammu and Kashmir,33.733336,75.148983,Government (General),Explosives/Bombs/Dynamite,0,0,0
63309,2.00E+11,1996,9,16,India,Jammu and Kashmir,33.733336,75.148983,Government (General),Explosives/Bombs/Dynamite,0,0,0
63310,2.00E+11,1996,9,16,India,Jammu and Kashmir,33.733336,75.148983,Government (General),Explosives/Bombs/Dynamite,0,0,0
63311,2.00E+11,1996,9,16,India,Jammu and Kashmir,33.681457,75.169103,Government (General),Explosives/Bombs/Dynamite,0,0,0
63325,2.00E+11,1996,9,18,India,Jammu and Kashmir,34.083658,74.797368,Educational Institution,Explosives/Bombs/Dynamite,0,0,0
63331,2.00E+11,1996,9,19,India,Jammu and Kashmir,34.083658,74.797368,Police,Explosives/Bombs/Dynamite,0,0,0
63332,2.00E+11,1996,9,19,India,Jammu and Kashmir,34.083658,74.797368,Police,Explosives/Bombs/Dynamite,0,0,0
63333,2.00E+11,1996,9,19,India,Jammu and Kashmir,34.083658,74.797368,Police,Explosives/Bombs/Dynamite,0,0,0
63334,2.00E+11,1996,9,19,India,Jammu and Kashmir,34.083658,74.797368,Police,Explosives/Bombs/Dynamite,0,0,0
63335,2.00E+11,1996,9,19,India,Jammu and Kashmir,34.083658,74.797368,Police,Explosives/Bombs/Dynamite,0,0,0
63336,2.00E+11,1996,9,19,India,Jammu and Kashmir,34.083658,74.797368,Police,Explosives/Bombs/Dynamite,0,0,0
63337,2.00E+11,1996,9,19,India,Jammu and Kashmir,34.083658,74.797368,Police,Explosives/Bombs/Dynamite,0,0,0
63338,2.00E+11,1996,9,19,India,Jammu and Kashmir,34.083658,74.797368,Police,Explosives/Bombs/Dynamite,0,0,0
63339,2.00E+11,1996,9,19,India,Jammu and Kashmir,34.083658,74.797368,Police,Explosives/Bombs/Dynamite,0,0,0
63340,2.00E+11,1996,9,19,India,Jammu and Kashmir,34.083658,74.797368,Police,Explosives/Bombs/Dynamite,0,0,0
63383,2.00E+11,1996,9,21,India,Jammu and Kashmir,34.083658,74.797368,Government (General),Explosives/Bombs/Dynamite,1,24,25
63408,2.00E+11,1996,9,23,India,Jammu and Kashmir,34.083658,74.797368,Government (General),Explosives/Bombs/Dynamite,0,4,4
63409,2.00E+11,1996,9,23,India,Jammu and Kashmir,33.313294,75.763367,Government (General),Explosives/Bombs/Dynamite,0,15,15
63436,2.00E+11,1996,9,27,India,Tamil Nadu,13.08268,80.270718,Business,Explosives/Bombs/Dynamite,0,13,13
63462,2.00E+11,1996,9,30,India,Jammu and Kashmir,33.778175,76.576171,Government (General),Firearms,0,0,0
63463,2.00E+11,1996,9,30,India,Jammu and Kashmir,33.778175,76.576171,Government (General),Firearms,0,0,0
63464,2.00E+11,1996,9,30,India,Jammu and Kashmir,33.778175,76.576171,Government (General),Firearms,0,0,0
63465,2.00E+11,1996,9,30,India,Jammu and Kashmir,33.778175,76.576171,Government (General),Firearms,0,0,0
63478,2.00E+11,1996,10,1,India,Uttar Pradesh,27.17667,78.008074,Private Citizens & Property,Unknown,4,0,4
63487,2.00E+11,1996,10,2,India,Karnataka,12.971599,77.594563,Business,Unknown,0,0,0
63496,2.00E+11,1996,10,3,India,Uttar Pradesh,29.471561,77.698972,Private Citizens & Property,Unknown,1,0,1
63497,2.00E+11,1996,10,3,India,Uttar Pradesh,29.471561,77.698972,Private Citizens & Property,Unknown,1,0,1
63511,2.00E+11,1996,10,5,India,Jammu and Kashmir,34.083658,74.797368,Unknown,Firearms,1,0,1
63512,2.00E+11,1996,10,5,India,Jammu and Kashmir,34.356813,74.664196,Private Citizens & Property,Firearms,7,0,7
63530,2.00E+11,1996,10,7,India,Andhra Pradesh,17.973356,79.59996,Police,Explosives/Bombs/Dynamite,7,3,10
63644,2.00E+11,1996,10,17,India,Delhi,28.632381,77.220004,Business,Explosives/Bombs/Dynamite,1,13,14
63669,2.00E+11,1996,10,21,India,Jammu and Kashmir,33.733336,75.148983,Government (General),Explosives/Bombs/Dynamite,7,0,7
63683,2.00E+11,1996,10,23,India,Jammu and Kashmir,34.083658,74.797368,Government (General),Explosives/Bombs/Dynamite,2,5,7
63695,2.00E+11,1996,10,25,India,Tamil Nadu,13.08268,80.270718,Business,Explosives/Bombs/Dynamite,0,4,4
63696,2.00E+11,1996,10,25,India,Jammu and Kashmir,34.205141,74.349494,Private Citizens & Property,Explosives/Bombs/Dynamite,5,0,5
63742,2.00E+11,1996,10,28,India,Jammu and Kashmir,34.083658,74.797368,Police,Firearms,1,1,2
63770,2.00E+11,1996,10,31,India,Karnataka,12.971599,77.594563,Business,Explosives/Bombs/Dynamite,0,0,0
63835,2.00E+11,1996,11,9,India,Rajasthan,26.912434,75.787271,Government (General),Firearms,0,0,0
63855,2.00E+11,1996,11,12,India,Jammu and Kashmir,34.083658,74.797368,Military,Explosives/Bombs/Dynamite,3,3,6
63856,2.00E+11,1996,11,12,India,Jammu and Kashmir,34.083658,74.797368,Military,Explosives/Bombs/Dynamite,1,1,2
63882,2.00E+11,1996,11,15,India,Andhra Pradesh,19.476945,79.571166,Police,Firearms,14,0,14
63898,2.00E+11,1996,11,18,India,Andhra Pradesh,17.964444,77.763333,Police,Explosives/Bombs/Dynamite,2,3,5
63904,2.00E+11,1996,11,19,India,Assam,26.401436,90.266699,Unknown,Firearms,2,0,2
63905,2.00E+11,1996,11,19,India,Assam,26.401436,90.266699,Private Citizens & Property,Firearms,7,0,7
63944,2.00E+11,1996,11,26,India,Assam,26.439159,89.978278,Private Citizens & Property,Firearms,11,3,14
63959,2.00E+11,1996,11,28,India,Jammu and Kashmir,34.083658,74.797368,Private Citizens & Property,Explosives/Bombs/Dynamite,0,9,9
64000,2.00E+11,1996,12,1,India,Jammu and Kashmir,34.083658,74.797368,Military,Explosives/Bombs/Dynamite,3,7,10
64001,2.00E+11,1996,12,1,India,Punjab,30.966064,76.523162,Violent Political Party,Firearms,1,0,1
64009,2.00E+11,1996,12,2,India,Haryana,30.378179,76.776697,Transportation,Explosives/Bombs/Dynamite,12,37,49
64033,2.00E+11,1996,12,4,India,Jammu and Kashmir,33.644991,75.018031,Violent Political Party,Explosives/Bombs/Dynamite,4,15,19
64048,2.00E+11,1996,12,5,India,Jammu and Kashmir,34.083658,74.797368,Government (General),Explosives/Bombs/Dynamite,0,0,0
64049,2.00E+11,1996,12,5,India,Jammu and Kashmir,34.083658,74.797368,Police,Explosives/Bombs/Dynamite,1,5,6
64052,2.00E+11,1996,12,6,India,Assam,26.444619,91.441053,Utilities,Explosives/Bombs/Dynamite,0,0,0
64053,2.00E+11,1996,12,6,India,Assam,26.444619,91.441053,Utilities,Explosives/Bombs/Dynamite,0,0,0
64093,2.00E+11,1996,12,9,India,Nagaland,26.158436,94.562443,Transportation,Firearms,30,31,61
64116,2.00E+11,1996,12,13,India,Tripura,23.931907,91.606885,Private Citizens & Property,Firearms,20,17,37
64117,2.00E+11,1996,12,13,India,Jammu and Kashmir,34.12983,74.837554,Police,Explosives/Bombs/Dynamite,0,3,3
64126,2.00E+11,1996,12,15,India,Manipur,25.2727,94.0265,Police,Unknown,3,4,7
64175,2.00E+11,1996,12,22,India,Assam,25.677579,89.880915,Private Citizens & Property,Firearms,5,0,5
64207,2.00E+11,1996,12,25,India,Nagaland,26.158435,94.562443,Government (General),Explosives/Bombs/Dynamite,3,11,14
64226,2.00E+11,1996,12,29,India,Assam,26.091018,90.419588,Transportation,Explosives/Bombs/Dynamite,0,7,7
64231,2.00E+11,1996,12,30,India,Assam,26.200604,92.937574,Transportation,Explosives/Bombs/Dynamite,33,54,87
64246,2.00E+11,1997,1,3,India,Jammu and Kashmir,34.083658,74.797368,Government (General),Explosives/Bombs/Dynamite,7,10,17
64250,2.00E+11,1997,1,3,India,Jammu and Kashmir,34.083658,74.797368,Government (General),Explosives/Bombs/Dynamite,4,3,7
64252,2.00E+11,1997,1,4,India,Delhi,28.658188,77.227403,Transportation,Explosives/Bombs/Dynamite,1,11,12
64264,2.00E+11,1997,1,4,India,Delhi,28.658188,77.227403,Transportation,Explosives/Bombs/Dynamite,0,0,0
64295,2.00E+11,1997,1,8,India,Jammu and Kashmir,34.083658,74.797368,Journalists & Media,Explosives/Bombs/Dynamite,0,0,0
64310,2.00E+11,1997,1,10,India,Andhra Pradesh,18.035433,80.577982,Police,Explosives/Bombs/Dynamite,18,0,18
64311,2.00E+11,1997,1,10,India,Unknown,,,Government (General),Firearms,6,5,11
64333,2.00E+11,1997,1,13,India,Assam,26.524472,91.350511,Private Citizens & Property,Firearms,9,0,9
64342,2.00E+11,1997,1,14,India,Jammu and Kashmir,34.083658,74.797368,Religious Figures/Institutions,Unknown,19,4,23
64355,2.00E+11,1997,1,16,India,Jammu and Kashmir,34.286763,74.462401,Transportation,Firearms,4,0,4
64356,2.00E+11,1997,1,16,India,Maharashtra,19.075984,72.877656,Private Citizens & Property,Firearms,1,1,2
64408,2.00E+11,1997,1,22,India,Haryana,28.8909,76.5796,Private Citizens & Property,Explosives/Bombs/Dynamite,0,9,9
64409,2.00E+11,1997,1,22,India,Haryana,28.8909,76.5796,Private Citizens & Property,Explosives/Bombs/Dynamite,0,9,9
64410,2.00E+11,1997,1,22,India,Assam,26.200605,92.937574,Private Citizens & Property,Firearms,5,12,17
64417,2.00E+11,1997,1,22,India,Assam,26.200605,92.937574,Private Citizens & Property,Firearms,0,0,0
64418,2.00E+11,1997,1,22,India,Assam,26.200605,92.937574,Private Citizens & Property,Firearms,0,0,0
64422,2.00E+11,1997,1,24,India,Jammu and Kashmir,34.083658,74.797368,Business,Explosives/Bombs/Dynamite,0,0,0
64473,2.00E+11,1997,2,1,India,Haryana,29.390946,76.963502,Transportation,Explosives/Bombs/Dynamite,1,18,19
64562,2.00E+11,1997,2,4,India,West Bengal,26.143141,88.02408,Private Citizens & Property,Firearms,5,0,5
64563,2.00E+11,1997,2,4,India,Jammu and Kashmir,34.526179,74.254614,Police,Firearms,4,0,4
64607,2.00E+11,1997,2,11,India,Unknown,,,Private Citizens & Property,Firearms,17,20,37
64608,2.00E+11,1997,2,11,India,Jammu and Kashmir,33.871517,74.89955,Private Citizens & Property,Explosives/Bombs/Dynamite,2,7,9
64649,2.00E+11,1997,2,16,India,Unknown,,,Private Citizens & Property,Firearms,15,9,24
64650,2.00E+11,1997,2,16,India,Unknown,,,Private Citizens & Property,Firearms,0,0,0
64656,2.00E+11,1997,2,16,India,Assam,26.180601,91.761792,Private Citizens & Property,Firearms,0,0,0
64672,2.00E+11,1997,2,19,India,Jammu and Kashmir,34.026206,74.824394,Police,Explosives/Bombs/Dynamite,1,2,3
64705,2.00E+11,1997,2,24,India,Jammu and Kashmir,34.083658,74.797368,Police,Explosives/Bombs/Dynamite,1,9,10
64714,2.00E+11,1997,2,25,India,Delhi,28.632381,77.220004,Transportation,Explosives/Bombs/Dynamite,0,5,5
64722,2.00E+11,1997,2,25,India,Delhi,28.632381,77.220004,Private Citizens & Property,Explosives/Bombs/Dynamite,0,12,12
64723,2.00E+11,1997,2,26,India,Unknown,,,Religious Figures/Institutions,Explosives/Bombs/Dynamite,0,31,31
64729,2.00E+11,1997,2,27,India,Delhi,28.632381,77.220004,Airports & Aircraft,Unknown,0,0,0
64743,2.00E+11,1997,3,2,India,Jammu and Kashmir,33.733336,75.148983,Military,Explosives/Bombs/Dynamite,4,0,4
64745,2.00E+11,1997,3,3,India,Jammu and Kashmir,34.095217,74.636749,Government (General),Firearms,2,0,2
64746,2.00E+11,1997,3,3,India,Jammu and Kashmir,34.257222,74.686111,Military,Explosives/Bombs/Dynamite,3,8,11
64793,2.00E+11,1997,3,11,India,Jammu and Kashmir,34.083658,74.797368,Police,Explosives/Bombs/Dynamite,1,10,11
64794,2.00E+11,1997,3,11,India,Jammu and Kashmir,34.083658,74.797368,Military,Explosives/Bombs/Dynamite,0,2,2
64813,2.00E+11,1997,3,14,India,Punjab,31.326015,75.576183,Transportation,Explosives/Bombs/Dynamite,7,10,17
64839,2.00E+11,1997,3,16,India,Jammu and Kashmir,33.778175,76.576171,Private Citizens & Property,Firearms,5,0,5
64840,2.00E+11,1997,3,16,India,Jammu and Kashmir,34.083658,74.797368,Journalists & Media,Firearms,2,0,2
64848,2.00E+11,1997,3,17,India,Jammu and Kashmir,33.778175,76.576171,Police,Firearms,1,0,1
64893,2.00E+11,1997,3,21,India,Andhra Pradesh,18.672505,78.094087,Private Citizens & Property,Firearms,1,0,1
64894,2.00E+11,1997,3,21,India,Bihar,26.491815,84.684478,Private Citizens & Property,Firearms,7,1,8
64926,2.00E+11,1997,3,23,India,Bihar,25.388769,84.790295,Private Citizens & Property,Firearms,10,0,10
64982,2.00E+11,1997,3,29,India,Jammu and Kashmir,33.778175,76.576171,Transportation,Explosives/Bombs/Dynamite,18,53,71
64983,2.00E+11,1997,3,30,India,Jammu and Kashmir,34.083658,74.797368,Police,Explosives/Bombs/Dynamite,0,4,4
64984,2.00E+11,1997,3,30,India,Jammu and Kashmir,34.083658,74.797368,Police,Explosives/Bombs/Dynamite,0,0,0
64989,2.00E+11,1997,3,31,India,Andhra Pradesh,17.044722,78.665278,Police,Firearms,2,0,2
65012,2.00E+11,1997,4,3,India,Jammu and Kashmir,34.083658,74.797368,Police,Explosives/Bombs/Dynamite,0,6,6
65028,2.00E+11,1997,4,6,India,Punjab,32.264338,75.642112,Transportation,Explosives/Bombs/Dynamite,2,14,16
65069,2.00E+11,1997,4,11,India,Jammu and Kashmir,34.083658,74.797368,Transportation,Explosives/Bombs/Dynamite,1,5,6
65070,2.00E+11,1997,4,11,India,Jammu and Kashmir,33.717003,74.836092,Police,Explosives/Bombs/Dynamite,0,0,0
65143,2.00E+11,1997,4,21,India,Jammu and Kashmir,33.242724,75.239159,Government (General),Firearms,1,0,1
65144,2.00E+11,1997,4,21,India,Jammu and Kashmir,33.778175,76.576171,Government (General),Unknown,3,0,3
65169,2.00E+11,1997,4,24,India,Jammu and Kashmir,34.230705,74.647311,Government (General),Firearms,5,0,5
65176,2.00E+11,1997,4,25,India,Jammu and Kashmir,33.724008,75.017854,Private Citizens & Property,Firearms,5,0,5
65216,2.00E+11,1997,4,30,India,Unknown,,,Military,Firearms,9,15,24
65267,2.00E+11,1997,5,7,India,West Bengal,22.816345,88.2236,Police,Firearms,19,0,19
65289,2.00E+11,1997,5,12,India,Unknown,,,Private Citizens & Property,Firearms,11,0,11
65311,2.00E+11,1997,5,16,India,Manipur,24.628724,93.761325,Police,Firearms,4,0,4
65323,2.00E+11,1997,5,17,India,Manipur,24.663717,93.906269,Private Citizens & Property,Unknown,11,0,11
65324,2.00E+11,1997,5,17,India,Bihar,25.743076,85.455608,Police,Explosives/Bombs/Dynamite,5,0,5
65345,2.00E+11,1997,5,21,India,Manipur,24.644924,93.99929,Private Citizens & Property,Explosives/Bombs/Dynamite,0,6,6
65346,2.00E+11,1997,5,21,India,Unknown,,,Police,Unknown,11,0,11
65377,2.00E+11,1997,5,28,India,Jammu and Kashmir,34.083658,74.797368,Police,Explosives/Bombs/Dynamite,0,9,9
65378,2.00E+11,1997,5,28,India,Assam,26.200605,92.937574,Police,Firearms,1,1,2
65438,2.00E+11,1997,6,3,India,Jammu and Kashmir,34.083658,74.797368,Police,Explosives/Bombs/Dynamite,0,8,8
65444,2.00E+11,1997,6,4,India,Jammu and Kashmir,34.399616,74.281748,Military,Explosives/Bombs/Dynamite,3,3,6
65460,2.00E+11,1997,6,6,India,Punjab,32.264338,75.642112,Transportation,Explosives/Bombs/Dynamite,7,13,20
65470,2.00E+11,1997,6,7,India,Manipur,24.713084,93.83844,Police,Unknown,7,4,11
65473,2.00E+11,1997,6,8,India,Assam,26.179222,91.753346,Government (General),Explosives/Bombs/Dynamite,0,0,0
65478,2.00E+11,1997,6,9,India,Unknown,,,Transportation,Explosives/Bombs/Dynamite,0,0,0
65488,2.00E+11,1997,6,10,India,Himachal Pradesh,31.104167,77.655,Police,Firearms,18,10,28
65559,2.00E+11,1997,6,15,India,Jammu and Kashmir,33.258331,74.765406,Transportation,Firearms,3,0,3
65582,2.00E+11,1997,6,17,India,Assam,26.200605,92.937574,Military,Explosives/Bombs/Dynamite,6,4,10
65591,2.00E+11,1997,6,18,India,Jammu and Kashmir,33.871517,74.89955,Transportation,Explosives/Bombs/Dynamite,0,39,39
65592,2.00E+11,1997,6,18,India,Unknown,,,Military,Explosives/Bombs/Dynamite,5,3,8
65618,2.00E+11,1997,6,20,India,Delhi,28.632381,77.220004,Private Citizens & Property,Explosives/Bombs/Dynamite,0,3,3
65622,2.00E+11,1997,6,20,India,Delhi,28.632381,77.220004,Private Citizens & Property,Explosives/Bombs/Dynamite,0,0,0
65676,2.00E+11,1997,6,25,India,Delhi,28.632381,77.220004,Unknown,Explosives/Bombs/Dynamite,0,1,1
65705,2.00E+11,1997,6,29,India,Jammu and Kashmir,34.083658,74.797368,Government (General),Explosives/Bombs/Dynamite,3,1,4
65706,2.00E+11,1997,6,29,India,Rajasthan,26.912434,75.787271,Unknown,Explosives/Bombs/Dynamite,0,0,0
65707,2.00E+11,1997,6,29,India,Rajasthan,26.912434,75.787271,Unknown,Explosives/Bombs/Dynamite,0,0,0
65718,2.00E+11,1997,6,30,India,Nagaland,26.158435,94.562443,Military,Unknown,6,10,16
65726,2.00E+11,1997,7,1,India,Andhra Pradesh,18.331457,78.496504,Private Citizens & Property,Explosives/Bombs/Dynamite,4,5,9
65727,2.00E+11,1997,7,1,India,Jammu and Kashmir,33.437013,75.193934,Military,Explosives/Bombs/Dynamite,3,0,3
65751,2.00E+11,1997,7,2,India,Manipur,24.663717,93.906269,Unknown,Unknown,15,0,15
65759,2.00E+11,1997,7,2,India,Manipur,24.663717,93.906269,Unknown,Unknown,0,0,0
65765,2.00E+11,1997,7,4,India,Assam,27.001617,94.224298,Government (General),Unknown,1,0,1
65808,2.00E+11,1997,7,5,India,Jammu and Kashmir,34.083658,74.797368,Military,Explosives/Bombs/Dynamite,1,8,9
65809,2.00E+11,1997,7,5,India,Jammu and Kashmir,34.286763,74.462401,Police,Explosives/Bombs/Dynamite,1,13,14
65824,2.00E+11,1997,7,7,India,Manipur,24.346092,93.699904,Private Citizens & Property,Firearms,25,5,30
65833,2.00E+11,1997,7,8,India,Assam,26.200605,92.937574,Military,Unknown,5,5,10
65834,2.00E+11,1997,7,8,India,Punjab,30.210994,74.945474,Transportation,Explosives/Bombs/Dynamite,39,67,106
65852,2.00E+11,1997,7,9,India,Punjab,30.685679,75.094003,Religious Figures/Institutions,Explosives/Bombs/Dynamite,4,3,7
65882,2.00E+11,1997,7,12,India,Delhi,28.632381,77.220004,Transportation,Explosives/Bombs/Dynamite,0,4,4
65896,2.00E+11,1997,7,14,India,Delhi,28.632381,77.220004,Transportation,Explosives/Bombs/Dynamite,0,15,15
65897,2.00E+11,1997,7,14,India,Delhi,28.632381,77.220004,Transportation,Explosives/Bombs/Dynamite,0,13,13
65905,2.00E+11,1997,7,15,India,Jammu and Kashmir,33.778175,76.576171,Unknown,Explosives/Bombs/Dynamite,0,16,16
65906,2.00E+11,1997,7,15,India,Jammu and Kashmir,33.778175,76.576171,Unknown,Explosives/Bombs/Dynamite,0,16,16
65918,2.00E+11,1997,7,16,India,Jammu and Kashmir,33.792909,75.103907,Unknown,Explosives/Bombs/Dynamite,2,1,3
65919,2.00E+11,1997,7,16,India,Manipur,24.267516,93.283185,Private Citizens & Property,Firearms,8,0,8
65935,2.00E+11,1997,7,18,India,Punjab,31.534899,75.910571,Military,Explosives/Bombs/Dynamite,5,0,5
65978,2.00E+11,1997,7,21,India,Uttar Pradesh,29.151119,78.41266,Government (General),Explosives/Bombs/Dynamite,3,4,7
65991,2.00E+11,1997,7,22,India,Delhi,28.632381,77.220004,Business,Firearms,0,0,0
65992,2.00E+11,1997,7,22,India,Nagaland,26.091035,94.258974,Military,Firearms,8,15,23
66033,2.00E+11,1997,7,28,India,Haryana,29.064778,75.886799,Unknown,Explosives/Bombs/Dynamite,2,3,5
66056,2.00E+11,1997,7,31,India,Unknown,,,Government (General),Firearms,0,0,0
66122,2.00E+11,1997,8,7,India,Maharashtra,21.1458,79.088155,Police,Explosives/Bombs/Dynamite,5,0,5
66131,2.00E+11,1997,8,8,India,Andhra Pradesh,15.9129,79.739988,Police,Explosives/Bombs/Dynamite,6,0,6
66160,2.00E+11,1997,8,11,India,Assam,26.329008,91.005433,Transportation,Explosives/Bombs/Dynamite,0,0,0
66161,2.00E+11,1997,8,11,India,Tamil Nadu,13.08268,80.270718,Government (Diplomatic),Explosives/Bombs/Dynamite,0,1,1
66162,2.00E+11,1997,8,11,India,Jammu and Kashmir,34.083658,74.797368,Police,Explosives/Bombs/Dynamite,1,5,6
66163,2.00E+11,1997,8,11,India,Jammu and Kashmir,34.099185,74.804652,Police,Explosives/Bombs/Dynamite,2,1,3
66164,2.00E+11,1997,8,11,India,Assam,26.525066,91.639642,Private Citizens & Property,Firearms,4,0,4
66165,2.00E+11,1997,8,11,India,Assam,26.437252,91.62011,Private Citizens & Property,Firearms,6,1,7
66177,2.00E+11,1997,8,11,India,Tamil Nadu,13.08268,80.270718,Government (General),Explosives/Bombs/Dynamite,0,1,1
66178,2.00E+11,1997,8,12,India,Jammu and Kashmir,34.399616,74.281748,Military,Explosives/Bombs/Dynamite,3,3,6
66185,2.00E+11,1997,8,13,India,Assam,26.76901,94.237106,Military,Explosives/Bombs/Dynamite,0,3,3
66194,2.00E+11,1997,8,14,India,Unknown,,,Transportation,Explosives/Bombs/Dynamite,7,8,15
